thomas_num,thomas_name,last_name,first_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
89,"Coughlin, Lawrence",Coughlin, Lawrence,12010,93,1973,PA,13,0,0,1968,0,0,0,67,4489,0.163000003,0.210000008,0.482500017,25,0,0,0,1,0,3,9,1,0.344999999,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0.106469221,
90,"Crane, Philip",Crane, Philip,12041,93,1973,IL,12,0,0,1969,0,0,0,74,5476,0.739000022,0.786000013,1.058500051,24,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0.166422769,
91,"Cronin, Paul",Cronin, Paul,14012,93,1973,MA,5,0,0,1972,0,0,0,45,2025,-0.015,0.032000002,0.304500014,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55,1,1,1,1,4,1,1,1,1,59,2,2,2,2,0.844029129,
92,"Culver, John",Culver, John,10715,93,1973,IA,2,1,1,1964,0,0,0,59,3481,-0.305999994,0.259000003,0.013500006,6,0,0,1,0,0,5,25,0,0,0,0,0,0,1,1,1,1,0,27,1,1,1,0,1,0,0,0,0,29,2,2,2,0,1.021147728,
93,"Daniel, Robert",Daniel, Robert,14013,93,1973,VA,4,0,0,1972,0,0,0,47,2209,0.27700001,0.324000001,0.596500039,10,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0.022740999,
94,"Daniel, W.",Daniel, W.,12011,93,1973,VA,5,1,1,1968,0,0,0,100,10000,0.196999997,0.244000003,0.516499996,10,0,0,0,0,0,3,9,1,0.164000005,0,0,1,1,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0.038246226,
95,"Daniels, Dominick",Daniels, Dominick,2329,93,1973,NJ,14,1,1,1958,0,0,0,61,3721,-0.372999996,0.326000005,0.053499997,15,0,0,1,0,0,8,64,0,0,0,0,0,0,8,5,5,2,1,50,1,1,1,1,1,0,0,0,0,59,6,6,3,2,3.435356379,
96,"Danielson, George",Danielson, George,13010,93,1973,CA,29,1,1,1970,0,0,0,63,3969,-0.416999996,0.370000005,0.097499996,43,0,0,0,0,0,2,4,1,0.526000023,0,0,0,0,0,0,0,0,0,47,2,2,2,2,8,5,5,5,4,55,7,7,7,6,1.605674386,
97,"Davis, John",Davis, John,10512,93,1973,GA,7,1,1,1960,0,0,0,58,3364,-0.116999999,0.07,0.202500001,10,0,0,1,0,0,7,49,0,0,0,0,1,1,0,0,0,0,0,44,0,0,0,0,7,0,0,0,0,51,0,0,0,0,0.234645754,
98,"Davis, Glenn",Davis, Glenn,2383,93,1973,WI,9,0,0,1946,0,0,0,61,3721,0.5,0.546999991,0.819500029,9,0,0,0,1,0,14,196,1,0.248999998,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,1,1,1,1,12,1,1,1,1,0.146356761,
99,"Davis, Mendel",Davis, Mendel,13048,93,1973,SC,1,1,1,1971,0,0,0,54,2916,-0.163000003,0.116000004,0.156499997,6,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.062020905,
100,"Delaney, James",Delaney, James,2476,93,1973,NY,9,1,1,1948,0,0,0,93,8649,-0.280000001,0.232999995,0.039499998,39,0,0,0,1,0,13,169,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.099233449,
101,"Dellenback, John",Dellenback, John,11011,93,1973,OR,4,0,0,1966,0,0,0,63,3969,0.245000005,0.291999996,0.564500034,4,0,0,0,0,0,4,16,1,0.232999995,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,1,1,0,36,0,1,1,0,0.208473176,
102,"Dellums, Ronald",Dellums, Ronald,13011,93,1973,CA,7,1,1,1970,0,1,0,56,3136,-0.690999985,0.643999994,0.371499985,43,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,114,1,1,0,0,4,1,1,0,0,118,2,2,0,0,0.818128228,
103,"Denholm, Frank",Denholm, Frank,13012,93,1973,SD,1,1,1,1970,0,0,0,61,3721,-0.381000012,0.334000021,0.061500013,6,0,0,0,0,0,2,4,0,0,0,0,0,0,1,1,1,1,0,36,2,2,2,0,1,1,1,1,1,38,4,4,4,1,1.450345397,
104,"Dennis, David",Dennis, David,12012,93,1973,IN,10,0,0,1968,0,0,0,57,3249,0.508000016,0.555000007,0.827500045,11,0,0,0,0,0,3,9,1,0.143000007,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.056852497,
105,"Dent, John",Dent, John,2513,93,1973,PA,21,1,1,1958,0,0,0,62,3844,-0.335999995,0.289000005,0.016499996,25,0,0,1,0,0,8,64,1,0.344999999,0,0,0,0,7,4,4,3,1,50,0,0,0,0,0,0,0,0,0,57,4,4,3,1,2.791796207,
106,"Derwinski, Edward",Derwinski, Edward,2525,93,1973,IL,4,0,0,1958,0,0,0,71,5041,0.280999988,0.327999979,0.600499988,24,0,0,0,0,0,8,64,1,0.344000012,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0.089930311,
107,"Devine, Samuel",Devine, Samuel,2533,93,1973,OH,12,0,0,1958,0,0,0,56,3136,0.493000001,0.540000021,0.8125,23,0,0,0,0,0,8,64,1,0.354999989,0,1,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.099233449,
108,"Dickinson, William",Dickinson, William,10717,93,1973,AL,2,0,0,1964,0,0,0,55,3025,0.38499999,0.431999981,0.70450002,7,0,0,0,0,0,5,25,0,0,0,0,1,0,1,0,0,0,0,29,2,2,2,1,3,0,0,0,0,33,2,2,2,1,0.91642499,
109,"Diggs, Charles",Diggs, Charles,2594,93,1973,MI,13,1,1,1954,0,1,0,86,7396,-0.522000015,0.475000024,0.202500015,19,0,1,1,0,0,10,100,1,0.463,0,0,0,0,1,1,1,1,0,55,11,11,10,9,1,0,0,0,0,57,12,12,11,9,5.520431519,
110,"Dingell, John",Dingell, John,2605,93,1973,MI,16,1,1,1955,0,0,0,68,4624,-0.446999997,0.400000006,0.127499998,19,0,0,1,0,0,10,100,0,0,0,0,0,0,3,2,2,1,0,120,1,1,1,0,3,0,0,0,0,126,3,3,2,0,1.899208903,
111,"Donohue, Harold",Donohue, Harold,2660,93,1973,MA,3,1,1,1946,0,0,0,100,10000,-0.356999993,0.310000002,0.037499994,12,0,0,1,0,0,14,196,0,0,0,0,0,0,1,1,1,1,1,19,1,1,1,0,3,1,1,1,1,23,3,3,3,2,1.420372844,
112,"Dorn, William",Dorn, William,2672,93,1973,SC,3,1,1,1950,0,0,0,75,5625,0.024,0.071000002,0.343499988,6,0,1,0,0,0,12,144,1,0.280999988,0,0,1,1,2,2,2,2,2,93,2,2,2,0,2,0,0,0,0,97,4,4,4,2,2.935662746,
113,"Downing, Thomas",Downing, Thomas,2706,93,1973,VA,1,1,1,1958,0,0,0,78,6084,0.021,0.067999996,0.340499997,10,0,0,1,0,0,8,64,0,0,0,0,1,1,1,1,1,1,1,55,1,2,2,1,2,1,1,1,0,58,3,4,4,2,1.938508511,
114,"Drinan, Robert",Drinan, Robert,13013,93,1973,MA,4,1,1,1970,0,0,0,49,2401,-0.474999994,0.428000003,0.155499995,12,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,1,1,1,0,27,1,1,1,0,0.176888749,
115,"Dulski, Thaddeus",Dulski, Thaddeus,2752,93,1973,NY,37,1,1,1958,0,0,0,72,5184,-0.193000004,0.145999998,0.126499996,39,0,1,1,0,0,8,64,0,0,0,0,0,0,3,1,2,2,1,70,5,5,5,4,3,0,0,0,0,76,6,7,7,5,3.853629827,
116,"Duncan, John",Duncan, John,10719,93,1973,TN,2,0,0,1964,0,0,0,100,10000,0.207000002,0.254000008,0.526499987,8,0,0,0,1,0,5,25,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,9,0,0,0,0,57,0,0,0,0,0.257386774,
117,"Eckhardt, Bob",Eckhardt, Bob,11013,93,1973,TX,8,1,1,1966,0,0,0,64,4096,-0.549000025,0.502000034,0.229500026,24,0,0,0,0,0,4,16,1,0.191,0,0,1,1,2,1,1,1,1,14,0,0,0,0,4,0,0,0,0,20,1,1,1,1,1.023219228,
118,"Edwards, Don",Edwards, Don,10583,93,1973,CA,9,1,1,1962,0,0,0,72,5184,-0.643000007,0.596000016,0.323500007,43,0,0,1,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4,0,0,0,0,29,0,0,0,0,0.133344948,
119,"Edwards, Jack",Edwards, Jack,10721,93,1973,AL,1,0,0,1964,0,0,0,77,5929,0.194999993,0.241999999,0.514500022,7,0,0,0,1,0,5,25,0,0,0,1,1,0,0,0,0,0,0,46,0,0,0,0,4,0,0,0,0,50,0,0,0,0,0.241881534,
120,"Eilberg, Joshua",Eilberg, Joshua,11014,93,1973,PA,4,1,1,1966,0,0,0,56,3136,-0.425000012,0.378000021,0.105500013,25,0,0,1,0,0,4,16,1,0.344999999,0,0,0,0,0,0,0,0,0,60,0,0,0,0,4,0,0,0,0,64,0,0,0,0,0.314239264,
121,"Erlenborn, John",Erlenborn, John,10722,93,1973,IL,14,0,0,1964,0,0,0,73,5329,0.279000014,0.326000005,0.598500013,24,0,0,0,0,0,5,25,1,0.344000012,0,0,0,0,2,1,1,0,0,42,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0.612404943,
122,"Esch, Marvin",Esch, Marvin,11015,93,1973,MI,2,0,0,1966,0,0,0,56,3136,0.112999998,0.159999996,0.432500005,19,0,0,0,0,0,4,16,1,0.463,0,0,0,0,3,0,0,0,0,71,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0.397967488,
123,"Eshleman, Edwin",Eshleman, Edwin,11016,93,1973,PA,16,0,0,1966,0,0,0,73,5329,0.254999995,0.301999986,0.574500024,25,0,0,0,0,0,4,16,1,0.344999999,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.041347269,
124,"Evans, Frank",Evans, Frank,10723,93,1973,CO,3,1,1,1964,0,0,0,66,4356,-0.314999998,0.268000007,0.004500003,5,0,0,0,1,0,5,25,1,0.284000009,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,2,2,1,1,22,2,2,1,1,0.235506669,
125,"Evins, Joe",Evins, Joe,3034,93,1973,TN,4,1,1,1946,0,0,0,81,6561,-0.289999992,0.242999986,0.029500008,8,0,0,1,1,0,14,196,0,0,0,0,1,1,2,2,2,2,2,11,0,0,0,0,0,0,0,0,0,13,2,2,2,2,1.929632425,
126,"Fascell, Dante",Fascell, Dante,3078,93,1973,FL,15,1,1,1954,0,0,0,57,3249,-0.372999996,0.326000005,0.053499997,15,0,0,1,0,0,10,100,1,0.224000007,0,0,1,1,0,0,0,0,0,40,1,1,1,1,4,1,1,1,0,44,2,2,2,1,0.731912971,
127,"Fauntroy, Walter",Fauntroy, Walter,,93,1973,DC,1,,0,1970,0,1,0,,,,,,1,0,0,1,0,0,2,4,0,,0,0,0,0,0,0,0,0,0,30,3,3,2,2,3,0,0,0,0,33,3,3,2,2,1.271535516,
128,"Findley, Paul",Findley, Paul,10517,93,1973,IL,20,0,0,1960,0,0,0,69,4761,0.185000002,0.232000008,0.504500031,24,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,38,1,1,1,1,0,0,0,0,0,38,1,1,1,1,0.659426093,
129,"Fish, Hamilton",Fish, Hamilton,12013,93,1973,NY,25,0,0,1968,0,0,0,72,5184,0.057,0.104000002,0.37650001,39,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,7,0,0,0,0,65,0,0,0,0,0.307003498,
130,"Fisher, O.",Fisher, O.,3171,93,1973,TX,21,1,1,1942,0,0,0,57,3249,0.120999999,0.167999998,0.440499991,24,0,0,1,0,0,16,256,1,0.191,0,0,1,1,1,1,1,1,0,21,1,1,1,1,14,2,2,2,1,36,4,4,4,2,1.327145576,
131,"Flood, Daniel",Flood, Daniel,3224,93,1973,PA,11,1,1,1954,0,0,0,68,4624,-0.360000014,0.313000023,0.040500015,25,0,0,1,1,0,10,100,0,0,0,0,0,0,2,2,2,2,2,23,0,0,0,0,4,1,1,1,1,29,3,3,3,3,2.08839345,
132,"Flowers, Walter",Flowers, Walter,12014,93,1973,AL,7,1,1,1968,0,0,0,85,7225,-0.090999998,0.044,0.228500009,7,0,0,0,0,0,3,9,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.046515681,
133,"Flynt, John",Flynt, John,3242,93,1973,GA,6,1,1,1954,0,0,0,100,10000,0.119999997,0.166999996,0.439500004,10,0,0,0,1,0,10,100,1,0.142000005,0,0,1,1,0,0,0,0,0,32,1,1,1,1,1,0,0,0,0,33,1,1,1,1,0.629449368,
134,"Foley, Thomas",Foley, Thomas,10726,93,1973,WA,5,1,1,1964,0,0,0,81,6561,-0.287999988,0.240999982,0.031500012,7,0,0,1,0,0,5,25,0,0,0,0,0,0,1,0,0,0,0,17,3,3,3,1,3,1,1,1,1,21,4,4,4,2,1.237086177,
135,"Ford, William",Ford, William,10727,93,1973,MI,15,1,1,1964,0,0,0,66,4356,-0.497999996,0.451000005,0.178499997,19,0,0,1,0,0,5,25,1,0.463,0,0,0,0,2,2,2,1,0,29,0,0,0,0,0,0,0,0,0,31,2,2,1,0,1.125369072,
136,"Ford, Gerald",Ford, Gerald,3268,93,1973,MI,5,0,0,1948,0,0,0,61,3721,0.312999994,0.359999985,0.632499993,19,0,0,0,0,0,13,169,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.082694538,
137,"Forsythe, Edwin",Forsythe, Edwin,12046,93,1973,NJ,6,0,0,1970,0,0,0,63,3969,0.226999998,0.273999989,0.546500027,15,0,0,0,0,0,2,4,1,0.174999997,0,0,0,0,0,0,0,0,0,44,0,0,0,0,4,2,2,2,2,48,2,2,2,2,0.416755348,
138,"Fountain, L.",Fountain, L.,3321,93,1973,NC,2,1,1,1952,0,0,0,72,5184,0.015,0.061999999,0.334499985,11,0,0,1,0,0,11,121,1,0.189999998,0,0,1,1,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0.249349982,
139,"Fraser, Donald",Fraser, Donald,10585,93,1973,MN,5,1,1,1962,0,0,0,66,4356,-0.469000012,0.422000021,0.149500012,8,0,0,0,0,0,6,36,1,0.210999995,0,0,0,0,4,3,3,3,2,119,2,2,2,2,1,0,0,0,0,124,5,5,5,4,4.015734673,
140,"Frelinghuysen, Peter",Frelinghuysen, Peter,3364,93,1973,NJ,5,0,0,1952,0,0,0,62,3844,0.217999995,0.264999986,0.537500024,15,0,0,0,0,0,11,121,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.056852497,
141,"Frenzel, Bill",Frenzel, Bill,13015,93,1973,MN,3,0,0,1970,0,0,0,63,3969,0.248999998,0.296000004,0.568499982,8,0,0,0,0,0,2,4,1,0.210999995,0,0,0,0,1,0,0,0,0,55,0,0,0,0,1,0,0,0,0,57,0,0,0,0,0.295632988,
142,"Frey, Lou",Frey, Lou,12015,93,1973,FL,9,0,0,1968,0,0,0,100,10000,0.241999999,0.289000005,0.561500013,15,0,0,0,0,0,3,9,0,0,0,0,1,0,2,1,1,1,1,93,3,3,3,1,5,0,0,0,0,100,4,4,4,2,2.475737333,
143,"Froehlich, Harold",Froehlich, Harold,14014,93,1973,WI,8,0,0,1972,0,0,0,50,2500,0.293000013,0.340000004,0.612500012,9,0,0,0,0,0,1,1,1,0.248999998,0,0,0,0,1,1,1,1,1,49,0,0,0,0,1,0,0,0,0,51,1,1,1,1,1.190675735,
144,"Fulton, Richard",Fulton, Richard,10586,93,1973,TN,5,1,1,1962,0,0,0,63,3969,-0.319000006,0.272000015,0.000499994,8,0,0,0,1,0,6,36,1,0.149000004,0,0,1,1,2,1,1,1,1,72,1,1,1,1,3,0,0,0,0,77,2,2,2,2,1.78497982,
145,"Fuqua, Don",Fuqua, Don,10587,93,1973,FL,2,1,1,1962,0,0,0,100,10000,-0.112000003,0.065000005,0.207499996,15,0,0,1,0,0,6,36,1,0.224000007,0,0,1,1,1,0,0,0,0,78,0,0,0,0,2,0,0,0,0,81,0,0,0,0,0.415540069,
146,"Gaydos, Joseph",Gaydos, Joseph,11067,93,1973,PA,20,1,1,1968,0,0,0,62,3844,-0.287,0.239999995,0.032499999,25,0,0,0,0,0,3,9,1,0.344999999,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0.223275259,
147,"Gettys, Tom",Gettys, Tom,10728,93,1973,SC,5,1,1,1964,0,0,0,61,3721,-0.079999998,0.033,0.239500001,6,0,0,1,0,0,5,25,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.015505226,
148,"Giaimo, Robert",Giaimo, Robert,3553,93,1973,CT,3,1,1,1958,0,0,0,53,2809,-0.30399999,0.256999999,0.01550001,6,0,0,0,1,1,8,64,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0.050650407,
149,"Gibbons, Sam",Gibbons, Sam,10588,93,1973,FL,7,1,1,1962,0,0,0,68,4624,-0.178000003,0.130999997,0.141499996,15,0,0,0,1,0,6,36,1,0.224000007,0,0,1,1,0,0,0,0,0,24,1,1,1,1,3,0,0,0,0,27,1,1,1,1,0.59016943,
150,"Gilman, Benjamin",Gilman, Benjamin,14015,93,1973,NY,26,0,0,1972,0,0,0,48,2304,-0.037,0.01,0.282499999,39,0,0,0,0,0,1,1,1,0.407000005,0,0,0,0,0,0,0,0,0,38,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0.198466897,
151,"Ginn, Bo",Ginn, Bo,14016,93,1973,GA,1,1,1,1972,0,0,0,100,10000,-0.126000002,0.079000004,0.193499997,10,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,19,1,1,1,0,7,3,3,3,1,26,4,4,4,1,0.604148269,
152,"Goldwater, Barry",Goldwater, Barry,12037,93,1973,CA,27,0,0,1969,0,0,0,43,1849,0.345999986,0.392999977,0.665499985,43,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,8,0,0,0,0,45,0,0,0,0,0.199500576,
153,"Gonzalez, Henry",Gonzalez, Henry,10520,93,1973,TX,20,1,1,1961,0,0,1,97,9409,-0.527999997,0.481000006,0.208499998,24,0,0,0,0,0,7,49,1,0.191,0,0,1,1,3,3,3,2,1,33,0,0,0,0,3,0,0,0,0,39,3,3,2,1,2.085533619,
154,"Goodling, William",Goodling, William,10521,93,1973,PA,19,0,0,1960,0,0,0,58,3364,0.569000006,0.615999997,0.888500035,25,0,0,0,0,0,7,49,,,0,0,0,0,0,0,0,0,0,13,2,2,2,2,0,0,0,0,0,13,2,2,2,2,0.993242443,
155,"Grasso, Ella",Grasso, Ella,13016,93,1973,CT,6,1,1,1970,1,0,0,60,3600,-0.282000005,0.234999999,0.037499994,6,0,0,0,0,0,2,4,1,0.200000003,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0.366957039,
156,"Gray, Kenneth",Gray, Kenneth,3769,93,1973,IL,24,1,1,1954,0,0,0,94,8836,-0.363999993,0.317000002,0.044499993,24,0,0,1,0,0,10,100,0,0,0,0,0,0,2,2,2,2,0,33,7,7,6,5,8,2,2,2,0,43,11,11,10,5,4.268376827,
157,"Green, William",Green, William,10591,93,1973,PA,3,1,1,1964,0,0,0,64,4096,-0.43599999,0.388999999,0.11649999,25,0,0,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,0,0,41,0,0,0,0,0.199500576,
158,"Green, Edith",Green, Edith,3775,93,1973,OR,3,1,1,1954,1,0,0,62,3844,-0.068999998,0.021999998,0.250499994,4,0,0,0,1,0,10,100,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0.095098719,
159,"Griffiths, Martha",Griffiths, Martha,3830,93,1973,MI,17,1,1,1954,1,0,0,66,4356,-0.286000013,0.239000008,0.033499986,19,0,0,0,1,1,10,100,1,0.463,0,0,0,0,3,2,2,2,2,35,3,3,3,3,1,0,0,0,0,39,5,5,5,5,3.454124451,
160,"Gross, H.",Gross, H.,3853,93,1973,IA,3,0,0,1948,0,0,0,56,3136,1.633000016,1.680000067,1.952499986,6,0,0,0,0,0,13,169,0,0,0,0,0,0,1,1,1,1,0,13,0,0,0,0,0,0,0,0,0,14,1,1,1,0,0.657679558,
161,"Grover, James",Grover, James,10592,93,1973,NY,2,0,0,1962,0,0,0,66,4356,0.282999992,0.329999983,0.602500021,39,0,0,0,0,0,6,36,1,0.407000005,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,1,1,1,0,16,1,1,1,0,0.128305703,
162,"Gubser, Charles",Gubser, Charles,3867,93,1973,CA,10,0,0,1952,0,0,0,65,4225,0.229000002,0.275999993,0.548500001,43,0,0,0,0,0,11,121,1,0.526000023,0,0,0,0,0,0,0,0,0,37,1,1,1,1,5,0,0,0,0,42,1,1,1,1,0.659426093,
163,"Gude, Gilbert",Gude, Gilbert,11019,93,1973,MD,8,0,0,1966,0,0,0,64,4096,-0.082000002,0.035000004,0.237499997,8,0,0,0,0,0,4,16,1,0.252000004,0,0,0,0,0,0,0,0,0,83,2,2,2,2,11,1,1,1,1,94,3,3,3,3,1.459006906,
164,"Gunter, Bill",Gunter, Bill,14017,93,1973,FL,5,1,1,1972,0,0,0,56,3136,-0.093999997,0.046999998,0.225500003,15,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,47,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0.243948892,
165,"Guyer, Tennyson",Guyer, Tennyson,14018,93,1973,OH,4,0,0,1972,0,0,0,63,3969,0.209000006,0.256000012,0.528500021,23,0,0,0,0,0,1,1,1,0.354999989,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.07752613,
166,"Haley, James",Haley, James,3929,93,1973,FL,8,1,1,1952,0,0,0,58,3364,0.093000002,0.140000001,0.412499994,15,0,1,0,0,0,11,121,1,0.224000007,0,0,1,1,2,2,2,1,1,16,1,1,1,0,3,0,0,0,0,21,3,3,2,1,1.69725728,
167,"Hamilton, Lee",Hamilton, Lee,10732,93,1973,IN,9,1,1,1964,0,0,0,63,3969,-0.175999999,0.128999993,0.1435,11,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0.052717771,
168,"Hammerschmidt, John",Hammerschmidt, John,11020,93,1973,AR,3,0,0,1966,0,0,0,77,5929,0.210999995,0.257999986,0.530499995,4,0,0,0,0,0,4,16,0,0,0,0,1,0,1,1,1,1,1,38,0,0,0,0,1,0,0,0,0,40,1,1,1,1,1.133823156,
169,"Hanley, James",Hanley, James,10733,93,1973,NY,32,1,1,1964,0,0,0,57,3249,-0.284000009,0.237000003,0.03549999,39,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,38,1,1,0,0,4,1,1,1,0,42,2,2,1,0,0.445878685,
170,"Hanna, Richard",Hanna, Richard,10594,93,1973,CA,34,1,1,1962,0,0,0,67,4489,-0.342999995,0.296000004,0.023499995,43,0,0,1,0,0,6,36,1,0.526000023,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,1,1,0,0,21,1,1,0,0,0.125328764,
171,"Hanrahan, Robert",Hanrahan, Robert,14019,93,1973,IL,3,0,0,1972,0,0,0,62,3844,0.270999998,0.317999989,0.590499997,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.09819977,
172,"Hansen, Julia",Hansen, Julia,4043,93,1973,WA,3,1,1,1960,1,0,0,66,4356,-0.361000001,0.31400001,0.041500002,7,0,0,1,1,0,7,49,1,0.211999997,0,0,0,0,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,5,3,3,3,2,2.473607063,
173,"Hansen, Orval",Hansen, Orval,12016,93,1973,ID,2,0,0,1968,0,0,0,69,4761,0.152999997,0.200000003,0.472499996,2,0,0,0,0,0,3,9,1,0.179000005,0,0,0,0,0,0,0,0,0,44,0,0,0,0,3,0,0,0,0,47,0,0,0,0,0.230511039,
174,"Harrington, Michael",Harrington, Michael,12040,93,1973,MA,6,1,1,1969,0,0,0,64,4096,-0.52700001,0.480000019,0.207500011,12,0,0,0,0,0,3,9,1,0.386000007,0,0,0,0,0,0,0,0,0,147,0,0,0,0,4,0,0,0,0,151,0,0,0,0,0.763890803,
175,"Harsha, William",Harsha, William,10525,93,1973,OH,6,0,0,1960,0,0,0,100,10000,0.181999996,0.229000002,0.50150001,23,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,27,1,1,1,1,2,0,0,0,0,29,1,1,1,1,0.604640961,
176,"Harvey, James",Harvey, James,10526,93,1973,MI,8,0,0,1960,0,0,0,59,3481,0.148000002,0.195000008,0.467500001,19,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0.088896632,
177,"Hastings, James",Hastings, James,12017,93,1973,NY,39,0,0,1968,0,0,0,72,5184,0.223000005,0.270000011,0.542500019,39,0,0,0,0,1,3,9,1,0.407000005,0,0,0,0,4,3,3,3,1,53,1,1,1,1,2,0,0,0,0,59,4,4,4,2,2.866726875,
178,"Hawkins, Augustus",Hawkins, Augustus,10595,93,1973,CA,21,1,1,1962,0,1,0,83,6889,-0.602999985,0.555999994,0.283499986,43,0,0,1,0,0,6,36,1,0.526000023,0,0,0,0,3,2,2,2,1,37,0,0,0,0,0,0,0,0,0,40,2,2,2,1,1.728448153,
179,"Hays, Wayne",Hays, Wayne,4247,93,1973,OH,18,1,1,1948,0,0,0,70,4900,-0.331999987,0.284999996,0.012499987,23,0,1,1,0,0,13,169,1,0.354999989,0,0,0,0,8,7,8,8,3,15,3,4,4,3,0,0,0,0,0,23,10,12,12,6,7.23231411,
180,"Hebert, F.",Hebert, F.,4275,93,1973,LA,1,1,1,1940,0,0,0,100,10000,0.011,0.057999998,0.330500007,8,0,1,0,0,0,17,289,0,0,0,0,1,1,6,5,5,4,4,36,10,10,10,6,0,0,0,0,0,42,15,15,14,10,8.265420914,
181,"Hechler, Ken",Hechler, Ken,4276,93,1973,WV,4,1,1,1958,0,0,0,61,3721,-0.246999994,0.199999988,0.072500005,4,0,0,1,0,0,8,64,0,0,0,0,0,0,2,0,0,0,0,43,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0.243948892,
