thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
7539,"Velazquez, Nydia",29378,109,2005,NY,12,1,0,1992,1,0,1,86,7396,-0.58099997,0.883999944,1.095000029,29,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.167826876,0.066409901
931,"Bonior, David",14407,95,1977,MI,12,1,1,1976,0,0,0,53,2809,-0.582000017,0.412500024,0.280000031,19,0,0,0,0,0,1,1,1,0.463,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0.06430798,
3380,"Miller, George",14256,100,1987,CA,7,1,1,1974,0,0,0,67,4489,-0.582000017,0.45600003,0.263500005,45,0,0,1,0,1,7,49,0,0,0,0,0,0,0,0,0,0,0,12,5,3,3,1,0,0,0,0,0,12,5,3,3,1,1.212889194,1.125433683
3965,"Towns, Edolphus",15072,101,1989,NY,11,1,1,1982,0,1,0,87,7569,-0.582000017,0.450500011,0.26000002,34,0,0,0,0,0,4,16,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,1,1,1,1,0,7,2,2,2,0,0.65818435,0.133495733
4610,"Hamburg, Dan",29308,103,1993,CA,1,1,1,1992,0,0,0,48,2304,-0.582000017,0.424000025,0.243000016,52,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,1,0,3,2,1,0,0,1,0,0,0,0,6,4,3,1,0,1.155882597,
5027,"Foglietta, Thomas",14823,104,1995,PA,1,1,0,1980,0,0,0,82,6724,-0.582000017,0.765000045,1,21,0,0,0,1,0,8,64,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.076522939,0.35629186
5800,"Baldwin, Tammy",29940,106,1999,WI,2,1,0,1998,1,0,0,52,2704,-0.582000017,0.74000001,1.024999976,9,0,0,0,0,1,1,1,1,0.458999991,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.123368919,
963,"Chisholm, Shirley",12008,95,1977,NY,12,1,1,1968,1,1,0,,,-0.583000004,0.413500011,0.281000018,39,0,0,0,1,0,5,25,1,0.407000005,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,4,1,1,1,1,0.099828474,0.077293605
338,"Rosenthal, Benjamin",10551,93,1973,NY,8,1,1,1962,0,0,0,65,4225,-0.583999991,0.537,0.264499992,39,0,0,1,0,0,6,36,0,0,0,0,0,0,1,0,0,0,0,117,1,1,1,1,5,1,1,1,0,123,2,2,2,1,1.141250968,
1941,"Gray, William",14629,97,1981,PA,2,1,1,1978,0,1,0,96,9216,-0.583999991,0.523000002,0.273999989,25,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.079170525,0.032304537
2103,"Rangel, Charles",13035,97,1981,NY,19,1,1,1970,0,1,0,96,9216,-0.583999991,0.523000002,0.273999989,39,0,0,1,1,0,6,36,1,0.407000005,0,0,0,0,1,1,1,1,0,17,4,1,0,0,2,0,0,0,0,20,5,2,1,0,1.141441822,1.767176986
4441,"Yates, Sidney",10421,102,1991,IL,9,1,1,1964,0,0,0,71,5041,-0.583999991,0.432999998,0.256999999,22,0,0,1,1,0,14,196,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,3,3,3,3,3,2.298170328,1.995306849
5608,"McKinney, Cynthia",29344,105,1997,GA,4,1,0,1992,1,1,0,58,3364,-0.583999991,0.7755,1.018999934,11,0,0,0,0,0,3,9,1,0.133000001,0,0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0.130181611,0.114784405
7222,"DeFazio, Peter",15410,109,2005,OR,4,1,0,1986,0,0,0,61,3721,-0.583999991,0.886999965,1.09800005,5,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,1,0,0,15,2,1,0,0,0.365795493,0.28224209
7532,"Tierney, John",29730,109,2005,MA,6,1,0,1996,0,0,0,70,4900,-0.583999991,0.886999965,1.09800005,10,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.097899012,0.11621733
76,"Clay, William",12009,93,1973,MO,1,1,1,1968,0,1,0,64,4096,-0.584999979,0.537999988,0.265499979,10,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,0,0,0,0,6,1,1,1,1,0.489902288,
2358,"Garcia, Robert",14470,98,1983,NY,18,1,1,1978,0,0,1,99,9801,-0.584999979,0.458999991,0.279999971,34,0,0,1,0,0,3,9,1,0.407000005,0,0,0,0,0,0,0,0,0,10,1,0,0,0,2,0,0,0,0,12,1,0,0,0,0.187491849,0.639037848
3419,"Pelosi, Nancy",15448,100,1987,CA,5,1,1,1987,1,0,0,67,4489,-0.584999979,0.458999991,0.266499966,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0.065107226,
3500,"Stokes, Louis",12030,100,1987,OH,21,1,1,1968,0,1,0,82,6724,-0.584999979,0.458999991,0.266499966,21,0,0,0,1,0,10,100,0,0,0,0,0,0,3,3,3,2,2,7,1,0,0,0,3,2,2,2,2,13,6,5,4,4,2.455052614,0.090078808
5080,"Hilliard, Earl",29302,104,1995,AL,7,1,0,1992,0,1,0,77,5929,-0.584999979,0.768000007,1.003000021,7,0,0,0,0,0,2,4,1,0.158000007,0,0,1,1,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,5,1,1,1,0,0.394234747,0.141710371
5923,"Frank, Barney",14824,106,1999,MA,4,1,0,1980,0,0,0,100,10000,-0.584999979,0.742999971,1.027999997,10,0,0,0,0,0,10,100,1,0.386000007,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,24,0,0,0,0,0.333096087,0.749090374
6409,"Honda, Michael",20103,107,2001,CA,15,1,0,2000,0,0,0,54,2916,-0.584999979,0.787999988,1.056999922,52,0,0,0,0,1,1,1,1,0.569999993,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.046820991,
6864,"Honda, Michael",20103,108,2003,CA,15,1,0,2000,0,0,0,66,4356,-0.584999979,0.839999974,1.085000038,53,0,0,0,0,0,2,4,1,0.569999993,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.166024759,0.046820991
7307,"Honda, Michael",20103,109,2005,CA,15,1,0,2000,0,0,0,72,5184,-0.584999979,0.887999952,1.098999977,53,0,0,0,0,0,3,9,1,0.569999993,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.153841302,0.166024759
7758,"Honda, Michael",20103,110,2007,CA,15,1,1,2000,0,0,0,72,5184,-0.584999979,0.407999992,0.178999975,53,0,0,0,1,0,4,16,1,0.569999993,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,1,1,14,0,1,1,1,0.270489216,0.153841302
7741,"Hastings, Alcee",29337,110,2007,FL,23,1,1,1992,0,1,0,100,10000,-0.586000025,0.409000039,0.180000022,25,0,0,1,1,0,8,64,0,0,0,0,1,1,0,0,0,0,0,17,2,1,1,0,0,0,0,0,0,17,2,1,1,0,0.566909969,0.251740336
3182,"Collins, Cardiss",14068,100,1987,IL,7,1,1,1973,1,1,0,80,6400,-0.587000012,0.461000025,0.2685,22,0,0,1,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,1,0,0,0,0,32,5,0,0,0,0.756169856,1.63048017
4256,"McDermott, Jim",15613,102,1991,WA,7,1,1,1988,0,0,0,72,5184,-0.587000012,0.436000019,0.26000002,8,0,0,0,1,0,2,4,1,0.230000004,0,0,0,0,1,1,1,1,0,12,3,2,1,1,0,0,0,0,0,13,4,3,2,1,1.302440524,0.04302552
7096,"Velazquez, Nydia",29378,108,2003,NY,12,1,0,1992,1,0,1,96,9216,-0.587000012,0.842000008,1.087000012,29,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.066409901,0.546057403
374,"Stark, Fortney",14053,93,1973,CA,8,1,1,1972,0,0,0,53,2809,-0.588,0.541000009,0.2685,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,1,1,1,1,3,1,1,1,0,28,2,2,2,1,0.653353214,
7757,"Holt, Rush",29923,110,2007,NJ,12,1,1,1998,0,0,0,66,4356,-0.588,0.411000013,0.181999996,13,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,48,3,4,2,0,1,0,0,0,0,49,3,4,2,0,1.388638616,0.517466247
780,"Richmond, Frederick",14269,94,1975,NY,14,1,1,1974,0,0,0,72,5184,-0.588999987,0.405999988,0.275999993,39,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,59,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.349674016,
1222,"Richmond, Frederick",14269,95,1977,NY,14,1,1,1974,0,0,0,,,-0.588999987,0.419499993,0.287,39,0,0,1,0,0,2,4,0,0,0,0,0,0,1,1,1,0,0,79,2,2,2,0,1,0,0,0,0,81,3,3,2,0,1.303977251,0.349674016
1666,"Richmond, Frederick",14269,96,1979,NY,14,1,1,1974,0,0,0,81,6561,-0.588999987,0.449999988,0.280999988,39,0,0,1,0,0,3,9,0,0,0,0,0,0,1,1,1,1,1,25,0,0,0,0,2,1,1,1,1,28,2,2,2,2,1.248910189,1.303977251
2108,"Richmond, Frederick",14269,97,1981,NY,14,1,1,1974,0,0,0,76,5776,-0.588999987,0.527999997,0.278999984,39,0,0,1,0,0,4,16,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0.244185746,1.248910189
2129,"Savage, Gus",14856,97,1981,IL,2,1,1,1980,0,1,0,88,7744,-0.588999987,0.527999997,0.278999984,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.098108225,
2636,"Weiss, Ted",14463,98,1983,NY,17,1,1,1976,0,0,0,85,7225,-0.588999987,0.463,0.283999979,34,0,0,1,0,0,4,16,0,0,0,0,0,0,2,1,1,1,1,32,4,1,1,0,0,0,0,0,0,34,5,2,2,1,1.748476624,0.848518372
4554,"Edwards, Don",10583,103,1993,CA,16,1,1,1962,0,0,0,62,3844,-0.588999987,0.430999994,0.249999985,52,0,0,1,0,0,16,256,0,0,0,0,0,0,9,9,8,4,2,8,1,0,0,0,0,0,0,0,0,17,10,8,4,2,4.859381676,2.970833778
4797,"Rush, Bobby",29346,103,1993,IL,1,1,1,1992,0,1,0,83,6889,-0.588999987,0.430999994,0.249999985,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.093799405,
6480,"Markey, Edward",14435,107,2001,MA,7,1,0,1976,0,0,0,100,10000,-0.588999987,0.791999996,1.06099999,10,0,0,0,0,1,13,169,1,0.386000007,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0.374567926,0.532261431
54,"Burke, Yvonne",14008,93,1973,CA,37,1,1,1972,1,1,0,73,5329,-0.589999974,0.542999983,0.270499974,43,0,0,0,0,0,1,1,1,0.526000023,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,1,1,0,0,19,1,1,0,0,0.127396137,
503,"Burke, Yvonne",14008,94,1975,CA,28,1,1,1972,1,1,0,80,6400,-0.589999974,0.406999975,0.27699998,43,0,0,0,1,0,2,4,1,0.526000023,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,1,1,1,1,35,1,1,1,1,0.262859344,0.127396137
620,"Hawkins, Augustus",10595,94,1975,CA,29,1,1,1962,0,1,0,100,10000,-0.589999974,0.406999975,0.27699998,43,0,0,1,0,0,7,49,1,0.526000023,0,0,0,0,4,2,3,2,1,20,2,2,1,1,4,0,0,0,0,28,4,5,3,2,2.293024778,1.728448153
949,"Burke, Yvonne",14008,95,1977,CA,28,1,1,1972,1,1,0,80,6400,-0.589999974,0.42049998,0.287999988,43,0,0,0,1,0,3,9,1,0.526000023,0,0,0,0,1,1,1,1,1,24,0,0,0,0,1,0,0,0,0,26,1,1,1,1,0.961717427,0.262859344
5019,"Fattah, Chaka",29559,104,1995,PA,2,1,0,1994,0,1,0,86,7396,-0.589999974,0.773000002,1.008000016,21,0,0,0,0,0,1,1,1,0.335999995,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.057392202,
6225,"Woolsey, Lynn",29309,106,1999,CA,6,1,0,1992,1,0,0,68,4624,-0.589999974,0.747999966,1.032999992,52,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1,0,0,0,0,0,0,15,2,2,1,0,0.694293022,0.347697049
6451,"Kucinich, Dennis",29748,107,2001,OH,10,1,0,1996,0,0,0,75,5625,-0.589999974,0.792999983,1.061999917,19,0,0,0,0,0,3,9,1,0.314999998,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.327746928,0.185053378
1661,"Rangel, Charles",13035,96,1979,NY,19,1,1,1970,0,1,0,100,10000,-0.591000021,0.452000022,0.283000022,39,0,0,1,1,0,5,25,1,0.407000005,0,0,0,0,5,3,3,1,0,45,0,0,0,0,5,0,0,0,0,55,3,3,1,0,1.767176986,1.661041021
4887,"Yates, Sidney",10421,103,1993,IL,9,1,1,1964,0,0,0,68,4624,-0.591000021,0.433000028,0.252000034,20,0,0,1,1,0,15,225,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2.076795816,2.298170328
6211,"Watt, Melvin",29383,106,1999,NC,12,1,0,1992,0,1,0,56,3136,-0.591000021,0.749000013,1.034000039,12,0,0,0,0,0,4,16,1,0.202999994,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.1158913,0.130727693
6942,"McGovern, James",29729,108,2003,MA,3,1,0,1996,0,0,0,100,10000,-0.591000021,0.846000016,1.09100008,10,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.310535789,0.386233836
7293,"Hastings, Alcee",29337,109,2005,FL,23,1,0,1992,0,1,0,100,10000,-0.591000021,0.893999994,1.105000019,25,0,0,0,1,0,7,49,0,0,0,0,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.251740336,0.428021431
3048,"Stokes, Louis",12030,99,1985,OH,21,1,1,1968,0,1,0,82,6724,-0.592000008,0.489000022,0.275000006,21,0,0,0,1,0,9,81,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0.090078808,0.054572273
3518,"Towns, Edolphus",15072,100,1987,NY,11,1,1,1982,0,1,0,89,7921,-0.592000008,0.466000021,0.273499995,34,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,1,0,7,0,1,1,0,0.133495733,0.015369171
6658,"Watson, Diane",20106,107,2001,CA,32,1,0,2001,1,1,0,,,-0.592000008,0.795000017,1.06400001,52,0,0,0,0,0,1,1,1,0.569999993,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,1,5,0,1,1,1,0.165024325,
7103,"Watson, Diane",20106,108,2003,CA,33,1,0,2001,1,1,0,83,6889,-0.592000008,0.847000003,1.092000008,53,0,0,0,0,0,2,4,1,0.569999993,0,0,0,0,0,0,0,0,0,6,1,1,1,0,3,1,2,2,2,9,2,3,3,2,0.697743058,0.165024325
7546,"Watson, Diane",20106,109,2005,CA,33,1,0,2001,1,1,0,89,7921,-0.592000008,0.894999981,1.106000066,53,0,0,0,0,0,3,9,1,0.569999993,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,5,1,1,1,1,0.194140837,0.697743058
7995,"Watson, Diane",20106,110,2007,CA,33,1,1,2001,1,1,0,91,8281,-0.592000008,0.415000021,0.186000004,53,0,0,0,0,0,4,16,1,0.569999993,0,0,0,0,0,0,0,0,0,10,3,3,2,1,0,0,0,0,0,10,3,3,2,1,1.173257113,0.194140837
1567,"Leland, Mickey",14643,96,1979,TX,18,1,1,1978,0,1,0,100,10000,-0.592999995,0.453999996,0.284999996,24,0,0,0,0,0,1,1,1,0.191,0,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0.04522635,
7978,"Tierney, John",29730,110,2007,MA,6,1,1,1996,0,0,0,70,4900,-0.592999995,0.416000009,0.186999992,10,0,0,1,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.100268975,0.097899012
3338,"Lewis, John",15431,100,1987,GA,5,1,1,1986,0,1,0,75,5625,-0.593999982,0.467999995,0.27549997,10,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,1,1,1,1,4,2,1,1,1,0.191109732,
5359,"Becerra, Xavier",29316,105,1997,CA,30,1,0,1992,0,0,1,72,5184,-0.593999982,0.78549999,1.028999925,52,0,0,0,1,0,3,9,1,0.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01808078,0.019130735
6650,"Velazquez, Nydia",29378,107,2001,NY,12,1,0,1992,1,0,1,87,7569,-0.593999982,0.796999991,1.065999985,31,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,20,1,1,0,0,0.546057403,1.369525909
4113,"Edwards, Don",10583,102,1991,CA,10,1,1,1962,0,0,0,63,3969,-0.595000029,0.444000036,0.268000036,45,0,0,0,0,0,15,225,0,0,0,0,0,0,5,5,3,2,1,11,3,3,2,1,0,0,0,0,0,16,8,6,4,2,2.970833778,2.241928339
5990,"Jones, Stephanie",29930,106,1999,OH,11,1,0,1998,1,1,0,80,6400,-0.595000029,0.753000021,1.037999988,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,0.124714121,
521,"Clay, William",12009,94,1975,MO,1,1,1,1968,0,1,0,68,4624,-0.596000016,0.413000017,0.283000022,10,0,0,1,0,0,4,16,0,0,0,0,0,0,2,1,1,1,0,26,1,1,1,0,1,0,0,0,0,29,2,2,2,0,0.954185605,0.489902288
6849,"Hastings, Alcee",29337,108,2003,FL,23,1,0,1992,0,1,0,77,5929,-0.596000016,0.851000011,1.095999956,25,0,0,0,1,0,6,36,0,0,0,0,1,1,0,0,0,0,0,18,0,0,0,0,1,1,1,1,1,19,1,1,1,1,0.428021431,0.315261334
7688,"Edwards, Donna",20763,110,2007,MD,4,1,1,,1,1,0,,,-0.596000016,0.41900003,0.190000013,8,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
282,"Moss, John",6756,93,1973,CA,3,1,1,1952,0,0,0,70,4900,-0.597000003,0.550000012,0.277500004,43,0,0,1,0,0,11,121,1,0.526000023,0,0,0,0,7,5,5,4,0,33,1,1,1,0,2,0,0,0,0,42,6,6,5,0,3.230331182,
2268,"Burton, Sala",15080,98,1983,CA,5,1,1,1983,1,0,0,,,-0.597000003,0.471000016,0.291999996,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,7,1,0,0,0,0.108362056,
2717,"Burton, Sala",15080,99,1985,CA,5,1,1,1983,1,0,0,72,5184,-0.597000003,0.494000018,0.280000001,45,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,18,0,0,0,0,24,1,1,1,1,0.690919757,0.108362056
3817,"Miller, George",14256,101,1989,CA,7,1,1,1974,0,0,0,68,4624,-0.597000003,0.465499997,0.275000006,45,0,0,1,0,0,8,64,0,0,0,0,0,0,3,3,2,2,0,17,4,3,2,2,0,0,0,0,0,20,7,5,4,2,2.593132496,1.212889194
437,"Young, Andrew",14063,93,1973,GA,5,1,1,1972,0,1,0,53,2809,-0.59799999,0.550999999,0.278499991,10,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,11,0,0,0,0,1,0,0,0,0,13,1,1,1,1,0.994276166,
884,"Young, Andrew",14063,94,1975,GA,5,1,1,1972,0,1,0,72,5184,-0.59799999,0.414999992,0.284999996,10,0,0,0,1,0,2,4,0,0,0,0,1,1,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,9,1,1,0,0,0.218473658,0.994276166
1218,"Rangel, Charles",13035,95,1977,NY,19,1,1,1970,0,1,0,100,10000,-0.59799999,0.428499997,0.296000004,39,0,0,0,1,0,4,16,1,0.407000005,0,0,0,0,2,2,2,1,1,59,1,1,0,0,3,0,0,0,0,64,3,3,1,1,1.661041021,1.072830796
2604,"Stokes, Louis",12030,98,1983,OH,21,1,1,1968,0,1,0,86,7396,-0.598999977,0.47299999,0.29399997,21,0,1,0,1,0,8,64,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.054572273,0.036790583
3621,"Collins, Cardiss",14068,101,1989,IL,7,1,1,1973,1,1,0,100,10000,-0.598999977,0.467499971,0.27699998,22,0,0,1,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,39,5,1,0,0,0,0,0,0,0,39,5,1,0,0,0.938839793,0.756169856
5333,"Yates, Sidney",10421,104,1995,IL,9,1,0,1964,0,0,0,66,4356,-0.598999977,0.782000005,1.01699996,20,0,0,0,1,0,16,256,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.076522939,2.076795816
5471,"Foglietta, Thomas",14823,105,1997,PA,1,1,0,1980,0,0,0,88,7744,-0.598999977,0.790499985,1.03399992,21,0,0,0,1,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076522939
6362,"Frank, Barney",14824,107,2001,MA,4,1,0,1980,0,0,0,75,5625,-0.598999977,0.801999986,1.07099998,10,0,0,0,0,0,11,121,1,0.386000007,0,0,0,0,0,0,0,0,0,25,1,1,0,0,2,0,0,0,0,27,1,1,0,0,0.630335212,0.333096087
3661,"Edwards, Don",10583,101,1989,CA,10,1,1,1962,0,0,0,86,7396,-0.600000024,0.468500018,0.278000027,45,0,0,1,0,0,14,196,0,0,0,0,0,0,3,3,2,2,2,8,1,0,0,0,0,0,0,0,0,11,4,2,2,2,2.241928339,2.582194567
5640,"Olver, John",29123,105,1997,MA,1,1,0,1991,0,0,0,53,2809,-0.600000024,0.791500032,1.034999967,10,0,0,0,1,0,4,16,1,0.614000022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.072323121,0.095653668
5963,"Hinchey, Maurice",29380,106,1999,NY,26,1,0,1992,0,0,0,62,3844,-0.600000024,0.758000016,1.042999983,31,0,0,0,1,0,4,16,1,0.658999979,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,2,2,2,2,14,2,2,2,2,0.403639406,0.311535478
6202,"Velazquez, Nydia",29378,106,1999,NY,12,1,0,1992,1,0,1,84,7056,-0.600000024,0.758000016,1.042999983,31,0,0,0,0,0,4,16,0,0,0,0,0,0,1,1,1,0,0,7,3,3,1,1,0,0,0,0,0,8,4,4,1,1,1.369525909,1.009464383
6932,"Markey, Edward",14435,108,2003,MA,7,1,0,1976,0,0,0,100,10000,-0.600000024,0.855000019,1.100000024,10,0,0,0,0,0,14,196,1,0.386000007,0,0,0,0,0,0,0,0,0,23,1,0,0,0,2,0,0,0,0,25,1,0,0,0,0.49980402,0.374567926
830,"Stark, Fortney",14053,94,1975,CA,9,1,1,1972,0,0,0,71,5041,-0.601000011,0.418000013,0.288000017,43,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,1,1,1,1,20,1,1,1,1,0.19521749,0.653353214
3084,"Weiss, Ted",14463,99,1985,NY,17,1,1,1976,0,0,0,81,6561,-0.601000011,0.498000026,0.284000009,34,0,0,1,0,0,5,25,0,0,0,0,0,0,3,2,2,1,0,23,1,0,0,0,0,0,0,0,0,26,3,2,1,0,1.354567647,1.748476624
3067,"Towns, Edolphus",15072,99,1985,NY,11,1,1,1982,0,1,0,85,7225,-0.601999998,0.499000013,0.284999996,34,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015369171,0.013643068
6243,"Baldwin, Tammy",29940,107,2001,WI,2,1,0,1998,1,0,0,51,2601,-0.601999998,0.805000007,1.074000001,9,0,0,0,0,1,2,4,1,0.458999991,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.202890962,0.123368919
6393,"Hastings, Alcee",29337,107,2001,FL,23,1,0,1992,0,1,0,76,5776,-0.601999998,0.805000007,1.074000001,23,0,0,0,1,0,5,25,0,0,0,0,1,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0.315261334,0.204903916
7670,"DeFazio, Peter",15410,110,2007,OR,4,1,1,1986,0,0,0,62,3844,-0.601999998,0.425000012,0.195999995,5,0,0,1,0,0,11,121,0,0,0,0,0,0,0,0,0,0,0,30,8,7,5,3,1,0,1,1,0,31,8,8,6,3,3.209482431,0.365795493
178,"Hawkins, Augustus",10595,93,1973,CA,21,1,1,1962,0,1,0,83,6889,-0.602999985,0.555999994,0.283499986,43,0,0,1,0,0,6,36,1,0.526000023,0,0,0,0,3,2,2,2,1,37,0,0,0,0,0,0,0,0,0,40,2,2,2,1,1.728448153,
1926,"Garcia, Robert",14470,97,1981,NY,21,1,1,1978,0,0,1,98,9604,-0.602999985,0.541999996,0.292999983,39,0,0,1,0,0,2,4,1,0.407000005,0,0,0,0,0,0,0,0,0,11,0,1,1,1,3,0,0,0,0,14,0,1,1,1,0.639037848,0.528333664
2011,"Leland, Mickey",14643,97,1981,TX,18,1,1,1978,0,1,0,80,6400,-0.602999985,0.541999996,0.292999983,24,0,0,1,0,0,2,4,1,0.191,0,0,1,1,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0.056412231,0.04522635
3778,"Lewis, John",15431,101,1989,GA,5,1,1,1986,0,1,0,78,6084,-0.602999985,0.471499979,0.280999988,10,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,7,3,2,2,1,2,1,1,1,1,9,4,3,3,2,0.976540625,0.191109732
4214,"Kopetski, Mike",29139,102,1991,OR,5,1,1,1990,0,0,0,55,3025,-0.602999985,0.451999992,0.275999993,5,0,0,0,0,0,1,1,1,0.182999998,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,1,6,1,1,1,1,0.15968737,
